plannerId,checkDate,processDate,periodStartDate,periodEndDate,payGroup,runType
15fbdad4-14e9-0000-0000-0000fa700200,2025-09-19T00:00:00,2025-09-17T14:00:00,2025-09-08T00:00:00,2025-09-14T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
d04a75b6-e45d-0000-0000-0000fa700200,2025-09-26T00:00:00,2025-09-24T14:00:00,2025-09-15T00:00:00,2025-09-21T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
015eec06-fe6d-0000-0000-0000fa700200,2025-09-30T00:00:00,2025-09-26T00:00:00,2025-09-16T00:00:00,2025-09-30T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
de90179c-66e0-0000-0000-0000fa700200,2025-10-03T00:00:00,2025-10-01T14:00:00,2025-09-22T00:00:00,2025-09-28T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
9d8a0312-526f-0000-0000-0000fa700200,2025-10-10T00:00:00,2025-10-08T14:00:00,2025-09-29T00:00:00,2025-10-05T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
c7853208-0583-0000-0000-0000fa700200,2025-10-15T00:00:00,2025-10-10T00:00:00,2025-10-01T00:00:00,2025-10-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
572408d5-7b81-0000-0000-0000fa700200,2025-10-17T00:00:00,2025-10-15T14:00:00,2025-10-06T00:00:00,2025-10-12T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
3ab9e895-fe55-0000-0000-0000fa700200,2025-10-24T00:00:00,2025-10-22T14:00:00,2025-10-13T00:00:00,2025-10-19T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
394655c7-dfca-0000-0000-0000fa700200,2025-10-31T00:00:00,2025-10-29T00:00:00,2025-10-16T00:00:00,2025-10-31T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
d21c8da6-089b-0000-0000-0000fa700200,2025-10-31T00:00:00,2025-10-29T14:00:00,2025-10-20T00:00:00,2025-10-26T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
1e01dce5-98f7-0000-0000-0000fa700200,2025-11-07T00:00:00,2025-11-05T14:00:00,2025-10-27T00:00:00,2025-11-02T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
eecc6eb1-e859-0000-0000-0000fa700200,2025-11-14T00:00:00,2025-11-12T14:00:00,2025-11-03T00:00:00,2025-11-09T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
7893eb9b-f5a6-0000-0000-0000fa700200,2025-11-14T00:00:00,2025-11-12T00:00:00,2025-11-01T00:00:00,2025-11-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
13d7141d-3918-0000-0000-0000fa700200,2025-11-21T00:00:00,2025-11-19T14:00:00,2025-11-10T00:00:00,2025-11-16T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
966d8a76-0e3c-0000-0000-0000fa700200,2025-11-28T00:00:00,2025-11-24T00:00:00,2025-11-16T00:00:00,2025-11-30T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
a7ab8c1c-0fb9-0000-0000-0000fa700200,2025-11-28T00:00:00,2025-11-25T14:00:00,2025-11-17T00:00:00,2025-11-23T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
df7c5d17-a171-0000-0000-0000fa700200,2025-12-05T00:00:00,2025-12-03T14:00:00,2025-11-24T00:00:00,2025-11-30T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
6ea692bd-14c3-0000-0000-0000fa700200,2025-12-12T00:00:00,2025-12-10T14:00:00,2025-12-01T00:00:00,2025-12-07T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
effe2813-09b2-0000-0000-0000fa700200,2025-12-15T00:00:00,2025-12-11T00:00:00,2025-12-01T00:00:00,2025-12-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
dfbb5200-68ab-0000-0000-0000fa700200,2025-12-19T00:00:00,2025-12-17T14:00:00,2025-12-08T00:00:00,2025-12-14T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
dd60d180-77e2-0000-0000-0000fa700200,2025-12-26T00:00:00,2025-12-23T14:00:00,2025-12-15T00:00:00,2025-12-21T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
371e1393-20a3-0000-0000-0000fa700200,2025-12-31T00:00:00,2025-12-29T00:00:00,2025-12-16T00:00:00,2025-12-31T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
1ae3aa2a-ceb4-0000-0000-0000fa700200,2026-01-02T00:00:00,2025-12-30T14:00:00,2025-12-22T00:00:00,2025-12-28T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
cefb1169-102c-0000-0000-0000fa700200,2026-01-09T00:00:00,2026-01-07T14:00:00,2025-12-29T00:00:00,2026-01-04T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
79482d17-0830-0000-0000-0000fa700200,2026-01-15T00:00:00,2026-01-13T00:00:00,2026-01-01T00:00:00,2026-01-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
560914f7-b008-0000-0000-0000fa700200,2026-01-16T00:00:00,2026-01-14T14:00:00,2026-01-05T00:00:00,2026-01-11T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
94360d4b-4fb9-0000-0000-0000fa700200,2026-01-23T00:00:00,2026-01-21T14:00:00,2026-01-12T00:00:00,2026-01-18T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
3b594109-901e-0000-0000-0000fa700200,2026-01-30T00:00:00,2026-01-28T00:00:00,2026-01-16T00:00:00,2026-01-31T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
3a031603-bb46-0000-0000-0000fa700200,2026-01-30T00:00:00,2026-01-28T14:00:00,2026-01-19T00:00:00,2026-01-25T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
b7621227-2a62-0000-0000-0000fa700200,2026-02-06T00:00:00,2026-02-04T14:00:00,2026-01-26T00:00:00,2026-02-01T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
a0139d04-f65b-0000-0000-0000fa700200,2026-02-13T00:00:00,2026-02-11T00:00:00,2026-02-01T00:00:00,2026-02-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
24c87000-9901-0000-0000-0000fa700200,2026-02-13T00:00:00,2026-02-11T14:00:00,2026-02-02T00:00:00,2026-02-08T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
cb77740b-4422-0000-0000-0000fa700200,2026-02-20T00:00:00,2026-02-18T14:00:00,2026-02-09T00:00:00,2026-02-15T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
3bbef751-a533-0000-0000-0000fa700200,2026-02-27T00:00:00,2026-02-25T00:00:00,2026-02-16T00:00:00,2026-02-28T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
5d53d5bf-9f28-0000-0000-0000fa700200,2026-02-27T00:00:00,2026-02-25T14:00:00,2026-02-16T00:00:00,2026-02-22T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
19d2dc3d-d26c-0000-0000-0000fa700200,2026-03-06T00:00:00,2026-03-04T14:00:00,2026-02-23T00:00:00,2026-03-01T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
c0eed78d-8309-0000-0000-0000fa700200,2026-03-13T00:00:00,2026-03-11T00:00:00,2026-03-01T00:00:00,2026-03-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
88b7c5af-70b4-0000-0000-0000fa700200,2026-03-13T00:00:00,2026-03-11T14:00:00,2026-03-02T00:00:00,2026-03-08T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
b83712e9-4498-0000-0000-0000fa700200,2026-03-20T00:00:00,2026-03-18T14:00:00,2026-03-09T00:00:00,2026-03-15T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
a7c9b22e-e328-0000-0000-0000fa700200,2026-03-27T00:00:00,2026-03-25T14:00:00,2026-03-16T00:00:00,2026-03-22T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
9652f61b-9cfc-0000-0000-0000fa700200,2026-03-31T00:00:00,2026-03-27T00:00:00,2026-03-16T00:00:00,2026-03-31T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
f40847fe-5d28-0000-0000-0000fa700200,2026-04-03T00:00:00,2026-04-01T14:00:00,2026-03-23T00:00:00,2026-03-29T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
5ae0b0c7-7707-0000-0000-0000fa700200,2026-04-10T00:00:00,2026-04-08T14:00:00,2026-03-30T00:00:00,2026-04-05T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
8278414a-c984-0000-0000-0000fa700200,2026-04-15T00:00:00,2026-04-13T00:00:00,2026-04-01T00:00:00,2026-04-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
0cb1564f-3e50-0000-0000-0000fa700200,2026-04-17T00:00:00,2026-04-15T14:00:00,2026-04-06T00:00:00,2026-04-12T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
5580362e-3bef-0000-0000-0000fa700200,2026-04-24T00:00:00,2026-04-22T14:00:00,2026-04-13T00:00:00,2026-04-19T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
cd3aafdb-7692-0000-0000-0000fa700200,2026-04-30T00:00:00,2026-04-28T00:00:00,2026-04-16T00:00:00,2026-04-30T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
0eb5f819-510d-0000-0000-0000fa700200,2026-05-01T00:00:00,2026-04-29T14:00:00,2026-04-20T00:00:00,2026-04-26T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
09077d46-b5aa-0000-0000-0000fa700200,2026-05-08T00:00:00,2026-05-06T14:00:00,2026-04-27T00:00:00,2026-05-03T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
b76b209b-fa64-0000-0000-0000fa700200,2026-05-15T00:00:00,2026-05-13T14:00:00,2026-05-04T00:00:00,2026-05-10T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
a0446241-1fd6-0000-0000-0000fa700200,2026-05-15T00:00:00,2026-05-13T00:00:00,2026-05-01T00:00:00,2026-05-15T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
899b66c3-34d6-0000-0000-0000fa700200,2026-05-22T00:00:00,2026-05-20T14:00:00,2026-05-11T00:00:00,2026-05-17T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
b13130cd-1846-0000-0000-0000fa700200,2026-05-29T00:00:00,2026-05-27T14:00:00,2026-05-18T00:00:00,2026-05-24T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
4cc26792-83d8-0000-0000-0000fa700200,2026-05-29T00:00:00,2026-05-27T00:00:00,2026-05-16T00:00:00,2026-05-31T00:00:00,10c98f7b-b1c8-0000-0000-0000fa700200,R
25049d8f-2dbb-0000-0000-0000fa700200,2026-06-05T00:00:00,2026-06-03T14:00:00,2026-05-25T00:00:00,2026-05-31T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
524766ef-18b0-0000-0000-0000fa700200,2026-06-12T00:00:00,2026-06-10T14:00:00,2026-06-01T00:00:00,2026-06-07T00:00:00,3675a87f-9d17-0000-0000-0000fa700200,R
