plannerId,checkDate,processDate,periodStartDate,periodEndDate,payGroup,runType
8e6fdb7c-09bd-0000-0000-0000fc700200,2025-05-30T00:00:00,2025-05-28T12:00:00,2025-05-19T00:00:00,2025-05-25T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
f83dc2be-97af-0000-0000-0000fc700200,2025-05-30T00:00:00,2025-05-28T00:00:00,2025-05-16T00:00:00,2025-05-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
91312aea-0960-0000-0000-0000fc700200,2025-06-06T00:00:00,2025-06-04T12:00:00,2025-05-26T00:00:00,2025-06-01T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
c30fa127-6a5b-0000-0000-0000fc700200,2025-06-13T00:00:00,2025-06-11T12:00:00,2025-06-02T00:00:00,2025-06-08T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
3ff85596-b5a9-0000-0000-0000fc700200,2025-06-13T00:00:00,2025-06-11T00:00:00,2025-06-01T00:00:00,2025-06-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
d61d43d8-64e8-0000-0000-0000fc700200,2025-06-20T00:00:00,2025-06-17T12:00:00,2025-06-09T00:00:00,2025-06-15T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
c0c60968-022d-0000-0000-0000fc700200,2025-06-27T00:00:00,2025-06-25T12:00:00,2025-06-16T00:00:00,2025-06-22T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
122e9ae1-9843-0000-0000-0000fc700200,2025-06-30T00:00:00,2025-06-26T00:00:00,2025-06-16T00:00:00,2025-06-30T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
ac03c42e-cc0b-0000-0000-0000fc700200,2025-07-03T00:00:00,2025-07-01T12:00:00,2025-06-23T00:00:00,2025-06-29T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
0dce906d-46af-0000-0000-0000fc700200,2025-07-11T00:00:00,2025-07-09T12:00:00,2025-06-30T00:00:00,2025-07-06T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
b03f2dca-b6dc-0000-0000-0000fc700200,2025-07-15T00:00:00,2025-07-11T00:00:00,2025-07-01T00:00:00,2025-07-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
f212a4e6-16fd-0000-0000-0000fc700200,2025-07-18T00:00:00,2025-07-16T12:00:00,2025-07-07T00:00:00,2025-07-13T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
98030ec9-a3c9-0000-0000-0000fc700200,2025-07-25T00:00:00,2025-07-23T12:00:00,2025-07-14T00:00:00,2025-07-20T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
b639faa7-513d-0000-0000-0000fc700200,2025-07-31T00:00:00,2025-07-29T00:00:00,2025-07-16T00:00:00,2025-07-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
a39cb609-4d52-0000-0000-0000fc700200,2025-08-01T00:00:00,2025-07-30T12:00:00,2025-07-21T00:00:00,2025-07-27T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
889ef998-952b-0000-0000-0000fc700200,2025-08-08T00:00:00,2025-08-06T12:00:00,2025-07-28T00:00:00,2025-08-03T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
bfacf123-b74a-0000-0000-0000fc700200,2025-08-15T00:00:00,2025-08-13T12:00:00,2025-08-04T00:00:00,2025-08-10T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
9a8840d1-d2a1-0000-0000-0000fc700200,2025-08-15T00:00:00,2025-08-13T00:00:00,2025-08-01T00:00:00,2025-08-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
143d0aef-06c1-0000-0000-0000fc700200,2025-08-22T00:00:00,2025-08-20T12:00:00,2025-08-11T00:00:00,2025-08-17T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
0cf59606-ccc1-0000-0000-0000fc700200,2025-08-29T00:00:00,2025-08-27T00:00:00,2025-08-16T00:00:00,2025-08-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
fd086f3e-812b-0000-0000-0000fc700200,2025-08-29T00:00:00,2025-08-27T12:00:00,2025-08-18T00:00:00,2025-08-24T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
d467b7f7-db20-0000-0000-0000fc700200,2025-09-05T00:00:00,2025-09-03T12:00:00,2025-08-25T00:00:00,2025-08-31T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
b5e1bb88-896f-0000-0000-0000fc700200,2025-09-12T00:00:00,2025-09-10T12:00:00,2025-09-01T00:00:00,2025-09-07T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
e785cd0c-ac30-0000-0000-0000fc700200,2025-09-15T00:00:00,2025-09-11T00:00:00,2025-09-01T00:00:00,2025-09-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
03967f93-3518-0000-0000-0000fc700200,2025-09-19T00:00:00,2025-09-17T12:00:00,2025-09-08T00:00:00,2025-09-14T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
c43edc15-3438-0000-0000-0000fc700200,2025-09-26T00:00:00,2025-09-24T12:00:00,2025-09-15T00:00:00,2025-09-21T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
73e55d8e-cdbe-0000-0000-0000fc700200,2025-09-30T00:00:00,2025-09-26T00:00:00,2025-09-16T00:00:00,2025-09-30T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
f39325b2-0eaf-0000-0000-0000fc700200,2025-10-03T00:00:00,2025-10-01T12:00:00,2025-09-22T00:00:00,2025-09-28T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
800d1332-0618-0000-0000-0000fc700200,2025-10-10T00:00:00,2025-10-08T12:00:00,2025-09-29T00:00:00,2025-10-05T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
c64ec978-349b-0000-0000-0000fc700200,2025-10-15T00:00:00,2025-10-10T00:00:00,2025-10-01T00:00:00,2025-10-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
6ad29fce-d1b1-0000-0000-0000fc700200,2025-10-17T00:00:00,2025-10-15T12:00:00,2025-10-06T00:00:00,2025-10-12T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
9d31e82e-36ed-0000-0000-0000fc700200,2025-10-24T00:00:00,2025-10-22T12:00:00,2025-10-13T00:00:00,2025-10-19T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
2c787b81-6f0b-0000-0000-0000fc700200,2025-10-31T00:00:00,2025-10-29T12:00:00,2025-10-20T00:00:00,2025-10-26T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
9b1d25c7-748f-0000-0000-0000fc700200,2025-10-31T00:00:00,2025-10-29T00:00:00,2025-10-16T00:00:00,2025-10-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
0ff01677-95e0-0000-0000-0000fc700200,2025-11-07T00:00:00,2025-11-05T12:00:00,2025-10-27T00:00:00,2025-11-02T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
19277f16-c6d2-0000-0000-0000fc700200,2025-11-14T00:00:00,2025-11-12T12:00:00,2025-11-03T00:00:00,2025-11-09T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
8a235f7f-40a1-0000-0000-0000fc700200,2025-11-14T00:00:00,2025-11-12T00:00:00,2025-11-01T00:00:00,2025-11-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
f9501600-cf2e-0000-0000-0000fc700200,2025-11-21T00:00:00,2025-11-19T12:00:00,2025-11-10T00:00:00,2025-11-16T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
63317372-cf17-0000-0000-0000fc700200,2025-11-28T00:00:00,2025-11-25T12:00:00,2025-11-17T00:00:00,2025-11-23T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
0e7bdbd3-c2a4-0000-0000-0000fc700200,2025-11-28T00:00:00,2025-11-24T00:00:00,2025-11-16T00:00:00,2025-11-30T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
92e4130c-bdc1-0000-0000-0000fc700200,2025-12-05T00:00:00,2025-12-03T12:00:00,2025-11-24T00:00:00,2025-11-30T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
3aa9c503-342a-0000-0000-0000fc700200,2025-12-12T00:00:00,2025-12-10T12:00:00,2025-12-01T00:00:00,2025-12-07T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
4d1a2dd2-c461-0000-0000-0000fc700200,2025-12-15T00:00:00,2025-12-11T00:00:00,2025-12-01T00:00:00,2025-12-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
2bc1c6dd-f81f-0000-0000-0000fc700200,2025-12-19T00:00:00,2025-12-17T12:00:00,2025-12-08T00:00:00,2025-12-14T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
c13269f2-df8f-0000-0000-0000fc700200,2025-12-26T00:00:00,2025-12-23T12:00:00,2025-12-15T00:00:00,2025-12-21T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
43d9a026-6db0-0000-0000-0000fc700200,2025-12-31T00:00:00,2025-12-29T00:00:00,2025-12-16T00:00:00,2025-12-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
1339b343-872d-0000-0000-0000fc700200,2026-01-02T00:00:00,2025-12-30T12:00:00,2025-12-22T00:00:00,2025-12-28T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
f00b3b0b-6377-0000-0000-0000fc700200,2026-01-09T00:00:00,2026-01-07T12:00:00,2025-12-29T00:00:00,2026-01-04T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
747df0d4-9e49-0000-0000-0000fc700200,2026-01-15T00:00:00,2026-01-13T00:00:00,2026-01-01T00:00:00,2026-01-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
dc41809c-714b-0000-0000-0000fc700200,2026-01-16T00:00:00,2026-01-14T12:00:00,2026-01-05T00:00:00,2026-01-11T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
82bcc3e9-c72b-0000-0000-0000fc700200,2026-01-23T00:00:00,2026-01-21T12:00:00,2026-01-12T00:00:00,2026-01-18T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
740fc25f-c6bb-0000-0000-0000fc700200,2026-01-30T00:00:00,2026-01-28T12:00:00,2026-01-19T00:00:00,2026-01-25T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
509ac9e4-1599-0000-0000-0000fc700200,2026-01-30T00:00:00,2026-01-28T00:00:00,2026-01-16T00:00:00,2026-01-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
31fafef7-6ab2-0000-0000-0000fc700200,2026-02-06T00:00:00,2026-02-04T12:00:00,2026-01-26T00:00:00,2026-02-01T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
2086c799-0ee0-0000-0000-0000fc700200,2026-02-13T00:00:00,2026-02-11T12:00:00,2026-02-02T00:00:00,2026-02-08T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
552ff218-f0c3-0000-0000-0000fc700200,2026-02-13T00:00:00,2026-02-11T00:00:00,2026-02-01T00:00:00,2026-02-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
056d105d-c7ad-0000-0000-0000fc700200,2026-02-20T00:00:00,2026-02-18T12:00:00,2026-02-09T00:00:00,2026-02-15T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
efb09517-0906-0000-0000-0000fc700200,2026-02-27T00:00:00,2026-02-25T00:00:00,2026-02-16T00:00:00,2026-02-28T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
5342df02-5969-0000-0000-0000fc700200,2026-02-27T00:00:00,2026-02-25T12:00:00,2026-02-16T00:00:00,2026-02-22T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
1d79e549-f031-0000-0000-0000fc700200,2026-03-06T00:00:00,2026-03-04T12:00:00,2026-02-23T00:00:00,2026-03-01T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
b57e0882-c4f9-0000-0000-0000fc700200,2026-03-13T00:00:00,2026-03-11T12:00:00,2026-03-02T00:00:00,2026-03-08T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
c6e1980e-9330-0000-0000-0000fc700200,2026-03-13T00:00:00,2026-03-11T00:00:00,2026-03-01T00:00:00,2026-03-15T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
988d7af1-05c3-0000-0000-0000fc700200,2026-03-20T00:00:00,2026-03-18T12:00:00,2026-03-09T00:00:00,2026-03-15T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
5b7f6ef9-d349-0000-0000-0000fc700200,2026-03-27T00:00:00,2026-03-25T12:00:00,2026-03-16T00:00:00,2026-03-22T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
06edae62-43b5-0000-0000-0000fc700200,2026-03-31T00:00:00,2026-03-27T00:00:00,2026-03-16T00:00:00,2026-03-31T00:00:00,0a54bd2e-5536-0000-0000-0000fc700200,R
163c23e5-f014-0000-0000-0000fc700200,2026-04-03T00:00:00,2026-04-01T12:00:00,2026-03-23T00:00:00,2026-03-29T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
28ff1e85-0aec-0000-0000-0000fc700200,2026-04-10T00:00:00,2026-04-08T12:00:00,2026-03-30T00:00:00,2026-04-05T00:00:00,4dc25712-d207-0000-0000-0000fc700200,R
